relationship_id,source_db,from_table,from_columns,to_table,to_columns,join_condition,relationship_type,validation_status,validation_source,confidence
CAND0301,10.10.10.15:1521/his,MEDREC.MR_DIAG_COMPARING,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.MR_DIAG_COMPARING.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.MR_DIAG_COMPARING.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0302,10.10.10.15:1521/his,MEDREC.MR_FILE_INDEX,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.MR_FILE_INDEX.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0303,10.10.10.15:1521/his,MEDREC.MR_FILE_INDEX,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.MR_FILE_INDEX.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.MR_FILE_INDEX.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0304,10.10.10.15:1521/his,MEDREC.MR_INDEX,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.MR_INDEX.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0305,10.10.10.15:1521/his,MEDREC.MR_INDEX,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.MR_INDEX.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.MR_INDEX.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0306,10.10.10.15:1521/his,MEDREC.MR_ON_LINE,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.MR_ON_LINE.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0307,10.10.10.15:1521/his,MEDREC.MR_ON_LINE,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.MR_ON_LINE.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.MR_ON_LINE.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0308,10.10.10.15:1521/his,MEDREC.MR_OPERATION,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.MR_OPERATION.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0309,10.10.10.15:1521/his,MEDREC.MR_OPERATION,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.MR_OPERATION.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.MR_OPERATION.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0310,10.10.10.15:1521/his,MEDREC.MR_PAT_VISIT,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.MR_PAT_VISIT.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0311,10.10.10.15:1521/his,MEDREC.MR_PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.MR_PAT_VISIT.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.MR_PAT_VISIT.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0312,10.10.10.15:1521/his,MEDREC.MR_RCD_BABY,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.MR_RCD_BABY.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0313,10.10.10.15:1521/his,MEDREC.MR_RCD_BABY,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.MR_RCD_BABY.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.MR_RCD_BABY.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0314,10.10.10.15:1521/his,MEDREC.MR_RCD_MOM,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.MR_RCD_MOM.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0315,10.10.10.15:1521/his,MEDREC.MR_RCD_MOM,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.MR_RCD_MOM.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.MR_RCD_MOM.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0316,10.10.10.15:1521/his,MEDREC.MR_READ_LOG,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.MR_READ_LOG.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0317,10.10.10.15:1521/his,MEDREC.MR_READ_LOG,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.MR_READ_LOG.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.MR_READ_LOG.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0318,10.10.10.15:1521/his,MEDREC.MR_REC,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.MR_REC.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0319,10.10.10.15:1521/his,MEDREC.MR_REC,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.MR_REC.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.MR_REC.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0320,10.10.10.15:1521/his,MEDREC.MR_TRANSFER,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.MR_TRANSFER.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0321,10.10.10.15:1521/his,MEDREC.MR_TRANSFER,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.MR_TRANSFER.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.MR_TRANSFER.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0322,10.10.10.15:1521/his,MEDREC.NEWBORN_EVAL,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.NEWBORN_EVAL.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0323,10.10.10.15:1521/his,MEDREC.NEWBORN_REC,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.NEWBORN_REC.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0324,10.10.10.15:1521/his,MEDREC.OPERATION,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.OPERATION.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0325,10.10.10.15:1521/his,MEDREC.OPERATION,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.OPERATION.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.OPERATION.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0326,10.10.10.15:1521/his,MEDREC.OPERATION_1,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.OPERATION_1.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0327,10.10.10.15:1521/his,MEDREC.OPERATION_1,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.OPERATION_1.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.OPERATION_1.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0328,10.10.10.15:1521/his,MEDREC.OPERATION_BK,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.OPERATION_BK.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0329,10.10.10.15:1521/his,MEDREC.OPERATION_BK,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.OPERATION_BK.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.OPERATION_BK.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0330,10.10.10.15:1521/his,MEDREC.PATIENT_CARD_INFO,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.PATIENT_CARD_INFO.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0331,10.10.10.15:1521/his,MEDREC.PAT_ICU_RECORD,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.PAT_ICU_RECORD.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0332,10.10.10.15:1521/his,MEDREC.PAT_ICU_RECORD,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.PAT_ICU_RECORD.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.PAT_ICU_RECORD.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0333,10.10.10.15:1521/his,MEDREC.PAT_MASTER_INDEX_copy1,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.PAT_MASTER_INDEX_copy1.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0334,10.10.10.15:1521/his,MEDREC.PAT_MASTER_RENAME_LOG,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.PAT_MASTER_RENAME_LOG.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0335,10.10.10.15:1521/his,MEDREC.PAT_VISIT,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.PAT_VISIT.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0336,10.10.10.15:1521/his,MEDREC.PAT_VISIT_ATTACHED,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.PAT_VISIT_ATTACHED.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0337,10.10.10.15:1521/his,MEDREC.PAT_VISIT_ATTACHED,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT_ATTACHED.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.PAT_VISIT_ATTACHED.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0338,10.10.10.15:1521/his,MEDREC.PAT_VISIT_BACKUP2025,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.PAT_VISIT_BACKUP2025.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0339,10.10.10.15:1521/his,MEDREC.PAT_VISIT_BACKUP2025,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT_BACKUP2025.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.PAT_VISIT_BACKUP2025.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0340,10.10.10.15:1521/his,MEDREC.PAT_VISIT_BACKUP2026_0114,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.PAT_VISIT_BACKUP2026_0114.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0341,10.10.10.15:1521/his,MEDREC.PAT_VISIT_BACKUP2026_0114,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT_BACKUP2026_0114.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.PAT_VISIT_BACKUP2026_0114.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0342,10.10.10.15:1521/his,MEDREC.PAT_VISIT_BIS,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.PAT_VISIT_BIS.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0343,10.10.10.15:1521/his,MEDREC.PAT_VISIT_BIS,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT_BIS.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.PAT_VISIT_BIS.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0344,10.10.10.15:1521/his,MEDREC.PAT_VISIT_CANCEL,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.PAT_VISIT_CANCEL.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0345,10.10.10.15:1521/his,MEDREC.PAT_VISIT_CANCEL,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT_CANCEL.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.PAT_VISIT_CANCEL.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0346,10.10.10.15:1521/his,MEDREC.PAT_VISIT_EXTEND,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.PAT_VISIT_EXTEND.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0347,10.10.10.15:1521/his,MEDREC.PAT_VISIT_EXTEND,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT_EXTEND.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.PAT_VISIT_EXTEND.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0348,10.10.10.15:1521/his,MEDREC.PAT_VISIT_INSURE,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.PAT_VISIT_INSURE.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0349,10.10.10.15:1521/his,MEDREC.PAT_VISIT_INSURE,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT_INSURE.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.PAT_VISIT_INSURE.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0350,10.10.10.15:1521/his,MEDREC.PAT_VISIT_NEW,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.PAT_VISIT_NEW.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0351,10.10.10.15:1521/his,MEDREC.PAT_VISIT_NEW,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT_NEW.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.PAT_VISIT_NEW.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0352,10.10.10.15:1521/his,MEDREC.PAT_VISIT_NEW_BACKUP2026_0114,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.PAT_VISIT_NEW_BACKUP2026_0114.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0353,10.10.10.15:1521/his,MEDREC.PAT_VISIT_NEW_BACKUP2026_0114,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT_NEW_BACKUP2026_0114.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.PAT_VISIT_NEW_BACKUP2026_0114.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0354,10.10.10.15:1521/his,MEDREC.PAT_VISIT_PDF,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.PAT_VISIT_PDF.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0355,10.10.10.15:1521/his,MEDREC.PAT_VISIT_PDF,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT_PDF.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.PAT_VISIT_PDF.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0356,10.10.10.15:1521/his,MEDREC.PAT_VISIT_PDF_DETAIL,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.PAT_VISIT_PDF_DETAIL.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0357,10.10.10.15:1521/his,MEDREC.PAT_VISIT_PDF_DETAIL,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT_PDF_DETAIL.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.PAT_VISIT_PDF_DETAIL.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0358,10.10.10.15:1521/his,MEDREC.PAT_VISIT_TEMP,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.PAT_VISIT_TEMP.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0359,10.10.10.15:1521/his,MEDREC.PAT_VISIT_TEMP,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT_TEMP.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.PAT_VISIT_TEMP.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0360,10.10.10.15:1521/his,MEDREC.TRANSFER,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.TRANSFER.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0361,10.10.10.15:1521/his,MEDREC.TRANSFER,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.TRANSFER.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.TRANSFER.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0362,10.10.10.15:1521/his,MEDREC.TRANSFER_BACKUP2025,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.TRANSFER_BACKUP2025.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0363,10.10.10.15:1521/his,MEDREC.TRANSFER_BACKUP2025,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.TRANSFER_BACKUP2025.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.TRANSFER_BACKUP2025.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0364,10.10.10.15:1521/his,MEDREC.TRANSFER_C0525325,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.TRANSFER_C0525325.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0365,10.10.10.15:1521/his,MEDREC.TRANSFER_C0525325,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.TRANSFER_C0525325.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.TRANSFER_C0525325.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0366,10.10.10.15:1521/his,MEDREC.TRANSFER_VS_HLHT,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.TRANSFER_VS_HLHT.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0367,10.10.10.15:1521/his,MEDREC.TRANSFER_VS_HLHT,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.TRANSFER_VS_HLHT.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.TRANSFER_VS_HLHT.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0368,10.10.10.15:1521/his,MEDREC.WARDBED_TRANS,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.WARDBED_TRANS.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0369,10.10.10.15:1521/his,MEDREC.WARDBED_TRANS,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.WARDBED_TRANS.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.WARDBED_TRANS.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0370,10.10.10.15:1521/his,MEDREC.WARD_TRANSFER,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,MEDREC.WARD_TRANSFER.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0371,10.10.10.15:1521/his,MEDREC.WARD_TRANSFER,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,MEDREC.WARD_TRANSFER.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND MEDREC.WARD_TRANSFER.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0372,10.10.10.15:1521/his,ORDADM.CEQ$ORDERS,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.CEQ$ORDERS.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0373,10.10.10.15:1521/his,ORDADM.CEQ$ORDERS,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.CEQ$ORDERS.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.CEQ$ORDERS.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0374,10.10.10.15:1521/his,ORDADM.CEQ$ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.CEQ$ORDERS.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.CEQ$ORDERS.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0375,10.10.10.15:1521/his,ORDADM.CLG$ORDERS,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.CLG$ORDERS.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0376,10.10.10.15:1521/his,ORDADM.CLG$ORDERS,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.CLG$ORDERS.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.CLG$ORDERS.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
